url,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status,color_1
https://www.astrologyonline.eu/Astro_MemoNew/Profilo.asp,56,22,0,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,3,15,15,7,6.666666667,9.0,5.5,0,0,0,0,0,0,15,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,0,-1,1627089,0,0,2,legitimate,16382198
https://www.lifewire.com/tcp-port-21-818146,43,16,0,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.186046512,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,2,3,2,8,8,6,4.333333333,5.5,3.75,0,0,0,0,0,0,88,0.931818182,0.0681818179999999,0,0,0,0.166666667,0,0.166666667,0,0,100.0,0,100.0,0.0,0,0,0,62.5,0,0,0,1,0,0,489,7911,944,0,0,6,legitimate,16448250
https://technofizi.net/top-best-mp3-downloader-app-for-android-free-music-download/,83,14,0,1,9,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.012048193,0.0,0,0,0,0,0,1,0,0,0,0,0,0,11,2,3,10,3,10,10,10,5.454545455,10.0,5.0,0,0,0,0,0,0,325,0.775384615,0.224615385,0,0,0,0.04109589,0,0.1643835619999999,0,0,100.0,0,98.4496124,1.5503875969999998,0,0,0,38.79310345,0,0,0,1,1,0,320,1505,158942,0,0,4,legitimate,16645629
http://html.house/l7ceeid6.html,31,10,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.064516129,0.0,0,0,0,0,0,2,0,1,0,0,1,0,3,1,4,4,4,8,4,8,5.333333333,4.0,6.0,0,0,0,0,0,0,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,66,1761,1173197,0,1,4,phishing,2105636
https://www.missfiga.com/,25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,211,0.933649289,0.0663507109999999,0,0,0,0.357142857,0,0.285714286,0,1,82.35294118,0,100.0,0.0,0,0,0,69.69696970000001,0,0,0,0,0,0,880,2041,4297684,0,0,2,legitimate,16119543
http://wave.progressfilm.co.uk/time3/?logon=myposte,51,23,0,3,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.019607843,0.0,0,0,0,0,0,3,0,0,0,0,1,0,5,1,4,4,5,12,12,7,6.6,8.0,5.666666667,0,0,0,0,0,0,50,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,490,3892,0,0,0,4,phishing,16711422
https://www.chiefarchitect.com/,31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,3,3,3,0,14,14,0,8.5,8.5,0.0,0,0,0,0,0,0,125,0.96,0.04,0,0,0,0.2,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,76.19047619,0,0,0,1,1,0,3069,8301,99386,0,0,4,legitimate,15592940
http://beta.kenaidanceta.com/postamok/d39a2/source,50,21,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.06,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,0,4,4,5,12,12,8,7.0,8.0,6.333333333,0,0,0,0,0,0,23,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,1337,2316,0,0,1,0,phishing,16645629
http://www.ktplasmachinery.com/cs/,34,23,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,2,3,2,15,15,2,6.666666667,9.0,2.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,352,2935,0,1,1,0,phishing,2105636
http://www.2345daohang.com/,27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.148148148,0.210526316,0,0,0,0,0,2,0,1,0,0,1,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,219,0.97716895,0.02283105,0,0,0,0.0,0,0.0,0,0,66.66666667,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,451,3932,927214,0,0,2,legitimate,2829099
http://www.game.co.uk/en/games/nintendo-switch/nintendo-switch/,63,14,0,3,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,1,0,8,3,2,3,2,8,4,8,5.25,3.5,5.833333333,0,0,0,0,0,0,147,0.884353741,0.115646259,0,1,0,0.0,0,0.0,0,1,92.59259259,0,87.5,12.5,0,0,0,92.75362319,0,0,0,0,1,0,70,8759,26017,0,0,5,legitimate,16645629
https://blog.hubspot.com/marketing/email-open-click-rate-benchmark,66,16,0,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,8,0,4,4,4,9,7,9,5.875,5.5,6.0,0,0,0,0,0,0,77,0.818181818,0.181818182,0,0,0,0.214285714,0,0.142857143,0,0,76.92307692,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,926,5647,1040,0,0,6,legitimate,16579836
http://batvrms.net/deliver/D2017HL/u.php,40,11,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.1,0.0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,1,7,1,7,7,7,5.0,7.0,4.5,0,0,0,0,0,0,13,0.923076923,0.076923077,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,277,1184,0,0,1,0,phishing,16711422
http://sophie-world.com/games/port-and-starboard,48,16,0,1,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,6,0,3,5,3,9,6,9,5.333333333,5.5,5.25,0,0,0,0,0,0,59,0.915254237,0.084745763,0,0,0,0.2,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,50.0,0,0,0,1,1,0,541,3476,4672316,0,0,4,legitimate,16645629
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/bb14d7ff1fcbf29?cmd=_update&dispatch=bb14d7ff1fcbf29bb&locale=_us,126,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.095238095,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,7,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,phishing,0
https://polarklimatsgserver.blogspot.com/,41,32,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,19,19,0,13.5,13.5,0.0,0,1,0,0,0,0,21,0.285714286,0.7142857140000001,0,3,0,0.0,0,0.0,0,1,46.15384615,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,373,7296,0,0,1,5,phishing,16645629
https://www.provenancevineyards.com/,36,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,19,19,0,11.0,11.0,0.0,0,0,0,0,0,0,115,0.973913043,0.026086957,0,0,0,0.333333333,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,90.32258065,0,0,0,1,1,0,315,6989,2203390,0,0,4,legitimate,459779
http://www.online-tech-tips.com/computer-tips/how-to-change-mac-address/,72,24,0,2,7,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,2,0,0,0,0,1,0,11,5,2,3,2,8,6,8,4.545454545,4.25,4.714285714,0,0,0,0,0,0,68,0.647058824,0.352941176,0,2,0,0.083333333,0,0.166666667,1,1,66.66666667,0,93.75,6.25,0,0,0,20.0,0,0,0,1,1,0,634,4845,5964,0,0,5,legitimate,0
http://secureupdate.appleld.com.duilawyeryork.com/ap/88b142e778d73f7,68,42,1,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.161764706,0.0,0,0,0,1,0,3,0,0,0,0,1,0,6,3,2,3,2,15,13,15,8.666666667000001,8.75,8.5,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,phishing,0
http://www.inbioma.pe/rechnung-376440790464490488&amp;cgi3-viewkontakt-376440790464490488-007acctpagetype-376440790464490488=4674720-&amp;info@s-und-s-shop.de.html,163,14,1,4,9,1,0,2,0,1,0,0,0,3,0,1,0,2,0,0,1,0,0,0,1,0.398773006,0.0,0,0,1,0,0,3,0,0,0,0,0,0,17,14,1,3,1,18,7,18,8.0,5.0,8.4,1,0,0,0,1,0,31,0.483870968,0.516129032,0,0,0,0.4375,0,0.625,0,1,66.66666667,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,0,-1,0,0,1,0,phishing,16579578
http://www.enkiquotes.com/,26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,95,0.947368421,0.052631579,0,0,0,0.2,0,0.0,0,0,92.85714286,0,94.44444444,5.555555556,0,0,0,50.0,0,0,0,0,0,0,290,1170,390047,0,0,4,legitimate,15590361
http://mno.naomigoff.com/Apollo/bc28a52c2070ca93176244f59e1f19c6,64,17,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.34375,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,6,32,9,32,12.5,6.0,19.0,0,0,0,0,0,0,36,0.388888889,0.611111111,0,5,0,0.0,0,0.0,0,1,20.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,224,1237,0,0,1,1,phishing,0
http://xh167894743.el.r.appspot.com/,36,28,1,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.25,0.321428571,0,0,0,0,0,3,0,0,1,0,0,0,4,1,1,1,0,11,11,0,5.25,5.25,0.0,0,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.294117647,0,0.0,0,1,0.0,0,20.0,80.0,0,0,0,25.0,0,0,0,1,1,0,217,5627,0,0,1,5,phishing,16711422
http://dichvuvnpt.com/home/components/com_user/bbtonline.html,61,14,0,2,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,2,0,0,1,0.0,0.0,0,0,1,0,0,2,0,1,1,0,0,0,7,1,3,10,3,10,10,10,6.285714286,10.0,5.666666667,0,0,0,0,0,0,3,0.0,1.0,0,0,0,0.0,0,0.333333333,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,251,3767,9264543,0,1,0,phishing,15790320
https://answers.yahoo.com/question/index?qid=20060914152716AAZTOSo,66,17,1,2,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.212121212,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,3,5,3,21,7,21,8.166666667000001,6.0,9.25,0,1,0,0,0,0,105,0.542857143,0.457142857,0,2,0,0.0625,0,0.020833333,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,0,911,9316,13,0,0,7,legitimate,16711422
https://www.chiostrodelbramante.it/,35,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,19,19,0,11.0,11.0,0.0,0,0,0,0,0,0,16,0.375,0.625,0,0,0,0.4,0,0.1,0,0,0.0,0,0.0,100.0,0,0,0,45.45454545,0,0,0,1,0,0,125,7849,0,0,0,4,legitimate,16645628
http://swallowthisbitchpics.com/jpg/www.global.visa.com/myca/oce/emea/action/request_type=un_Activation/visa.html,113,24,0,5,0,0,0,0,0,1,2,0,0,10,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,3,0,0,0,0,0,0,16,4,2,20,2,20,20,10,5.4375,20.0,4.466666667,0,0,0,1,0,0,417,0.3117506,0.6882494,0,0,0,0.146341463,0,0.013937282,1,1,96.66666667,0,97.43589744,2.564102564,0,0,0,0.0,0,0,0,1,1,0,97,3920,0,0,0,2,phishing,0
http://yummy-cummy-in-my-tummy.tumblr.com,41,34,0,2,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,3,2,2,0,6,6,0,4.166666667,4.166666667,0.0,0,1,0,0,0,0,27,0.481481481,0.518518519,0,0,0,0.7142857140000001,0,0.0,0,0,40.0,0,0.0,0.0,0,0,0,8.333333332999999,0,0,0,1,0,0,1049,5159,0,0,0,8,legitimate,10660266
http://www.j-net.cn/cms,23,12,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,1,0,0,0,0,4,3,1,1,3,3,3,3,2.5,2.333333333,3.0,0,0,0,0,0,0,160,0.875,0.125,0,0,0,0.35,0,0.1,0,0,100.0,0,94.73684211,5.263157895,0,0,0,17.39130435,0,0,0,1,1,0,78,-1,74862,0,0,3,legitimate,16645629
http://press-preview.weebly.com,31,24,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,5,5,0,7,7,0,6.0,6.0,0.0,1,0,0,0,0,0,183,0.7322404370000001,0.267759563,0,0,0,0.346938776,0,0.081632653,0,0,72.22222222,0,100.0,0.0,0,0,0,22.80701754,0,0,0,1,0,0,248,5230,5828226,0,0,7,legitimate,16644853
http://realestateinvestordatabase.com/wp-content/plugins/portfolio-cpt/tax/login.php,84,30,0,2,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,9,0,2,26,2,26,26,9,7.222222222,26.0,4.875,4,0,0,0,0,0,23,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,162,3125,0,0,1,1,phishing,16711422
http://vufd.hyperphp.com/amzn,29,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,4,4,4,8,8,4,5.333333333,6.0,4.0,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,88,5026,544886,0,1,4,phishing,2829099
http://www.courgeon-immobilier.fr/wp-content/uploads/2019/07/tpg/9ac6ba30463d0fb7974c06843717284c/,98,26,1,2,2,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0.295918367,0.0,0,0,0,0,0,2,1,0,0,0,2,0,10,4,2,3,2,32,10,32,7.8,7.0,8.142857142999999,2,0,0,0,0,0,22,0.545454545,0.454545455,0,1,0,0.0,0,0.0,0,1,40.0,0,0.0,0.0,0,0,0,60.0,0,0,0,1,1,0,257,2300,0,0,1,2,phishing,16711422
http://taccs.hu,15,8,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,35,0.971428571,0.028571429,0,0,0,0.0,0,0.0,0,0,94.44444444,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,2580,1671658,0,0,2,legitimate,16579836
http://wiki.openstreetmap.org/wiki/Databases_and_data_access_APIs,65,22,0,2,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,8,3,3,4,3,13,13,9,5.875,8.5,5.0,0,0,0,0,0,0,265,0.939622642,0.060377358,0,0,0,0.0,0,0.0,0,0,100.0,0,50.0,50.0,0,0,0,76.66666667,0,0,0,0,1,0,3305,5825,7698,0,0,7,legitimate,16514042
https://grassform-my.sharepoint.com/:b:/g/personal/accounts_grassform_co_uk/EYsmX_DhwSVAlooW1ETKf50BIChCl1rrAfmqvTLvySTLQQ?e=UbjoWA,131,27,0,2,1,0,1,0,0,1,4,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0.030534351,0.0,0,0,0,0,0,2,1,0,1,0,1,0,14,6,1,2,1,40,10,40,7.428571429,7.0,7.545454545,0,0,0,0,0,0,26,0.115384615,0.884615385,0,0,0,0.0,0,0.086956522,0,1,7.692307692000001,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,381,8019,0,0,1,4,phishing,15921906
https://www.merriam-webster.com/dictionary/tabloid,50,23,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,4,3,3,7,10,7,10,6.8,5.666666667,8.5,0,0,0,0,0,0,279,0.7419354840000001,0.258064516,0,0,0,0.277777778,0,0.263888889,0,1,31.25,0,100.0,0.0,0,0,0,25.0,0,0,0,0,0,0,197,7839,607,0,0,6,legitimate,0
http://hotmailsecure.brilliantbokeh.com/HotmailNEW/,51,32,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,1,10,13,10,14,14,10,12.33333333,13.5,10.0,0,0,0,0,0,0,7,0.0,1.0,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,250,2306,0,0,1,0,phishing,0
https://www.bls.gov/oes/current/oes292035.htm,45,11,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.133333333,0.0,0,0,0,0,0,3,0,1,0,0,0,0,6,4,3,3,3,9,3,9,4.666666667,3.0,5.5,0,0,0,0,0,0,420,0.976190476,0.023809524,0,0,0,0.1,0,0.0,0,0,94.73684211,0,80.95238095,19.04761905,0,0,0,94.68085106,1,0,0,1,0,0,0,-1,6431,0,0,6,legitimate,16579579
http://vaportotal.net/catalog/language/english/product/special/index.php?cid=474fe1ba8fa8cfd26e81532c7baac4a1&amp;SSID=d2b816c9e8292c96546684e342c2e77cd27f39cf,159,14,1,2,0,0,1,1,0,2,0,0,0,8,0,1,0,1,0,0,0,0,0,0,1,0.270440252,0.0,0,0,0,0,0,2,0,0,0,0,1,0,12,4,3,10,3,40,10,40,11.41666667,10.0,11.54545455,0,0,0,0,0,0,13,0.923076923,0.076923077,0,0,0,1.0,0,1.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,325,1500,0,0,1,0,phishing,16645629
https://www.123formbuilder.com/form-4850478/,44,22,1,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.227272727,0.1363636359999999,0,0,0,0,0,2,1,0,0,0,0,0,4,3,3,3,4,14,14,7,7.0,8.5,5.5,0,0,0,0,0,0,43,0.953488372,0.046511628,0,0,0,0.0,0,0.0,0,1,93.75,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,1278,2739,11657,0,1,6,phishing,16645629
